,filename,fileid,char_start_offset_edu,char_end_offset_edu,speech_sentence_id,paragraph_id,speech_edu_id,text_edu
3350,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1121,1162,9,4,15,that have developed national action plans
3351,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1163,1262,9,4,16,that seek to institutionalize the greater participation of women throughout government and society.
3352,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1263,1303,10,4,17,But there is still much work to be done.
3353,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1304,1339,11,4,18,I would like to suggest three areas
3354,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1340,1377,11,4,19,where we should redouble our efforts:
3355,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1378,1457,11,4,20,"first, in helping women overcome systemic obstacles to political participation;"
3356,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1458,1504,11,4,21,"secondly, in addressing gender-based violence;"
3357,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1505,1571,11,4,22,"and, thirdly, in tranlating the women and peace and security norms"
3358,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1572,1607,11,4,23,established by the Security Council
3359,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1608,1648,11,4,24,into concrete success in the real world.
3360,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1650,1725,13,6,25,"When women actively participate at all levels of political decision-making,"
3361,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1726,1733,13,6,26,we know
3362,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1734,1756,13,6,27,"that we are all safer,"
3363,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1757,1803,13,6,28,that our efforts at peacebuilding are stronger
3364,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1804,1902,13,6,29,"and that around the world Constitutions and peace agreements are more inclusive, just and lasting."
3365,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1903,1940,14,6,30,"But women in Africa continue to face,"
3366,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1941,1957,14,6,31,"and to overcome,"
3367,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,1958,2043,14,6,32,systemic obstacles to their political participation at all levels of decision-making.
3368,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,2044,2145,15,6,33,"In February 2013, for example, 11 countries in the Great Lakes region of Africa signed a peace accord"
3369,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,2146,2234,15,6,34,to address decades of violence in eastern areas of the Democratic Republic of the Congo.
3370,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,2235,2372,16,6,35,"The Peace, Security and Cooperation Framework for the Democratic Republic of the Congo and the Region was a landmark document to be sure."
3371,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,2373,2470,17,6,36,But it was also negotiated and adopted without any women having participated in the negotiations.
3372,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,2471,2495,18,6,37,The technical committees
3373,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,2496,2568,18,6,38,formed to oversee the implementation and the monitoring of the agreement
3374,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,2569,2600,18,6,39,also did not include any women.
3375,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,2601,2615,19,6,40,"In March 2013,"
3376,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,2616,2671,19,6,41,"recognizing the absence of women in the formal process,"
3377,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,2672,2827,19,6,42,"the Special Envoy of the Secretary-General for the Great Lakes Region convened consultations with women leaders and civil society groups across the region,"
3378,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,2828,2950,19,6,43,seeking to link their community-level effort in building peace to the regional and the national implementation committees.
3379,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,2951,3084,20,6,44,"In January 2014, the Great Lakes Women's Plaform for the Peace, Security and Cooperation Framework was launched by the Special Envoy,"
3380,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3085,3132,20,6,45,and it provides grants to women's organizations
3381,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3133,3182,20,6,46,already working to implement peace in the region.
3382,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3183,3339,21,6,47,We applaud the dedicated leadership by the United Nations and the countries of the Great Lakes region for recognizing that women were missing from the table
3383,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3340,3390,21,6,48,and for taking the steps necessary to change that.
3384,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3392,3405,23,8,49,A second area
3385,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3406,3439,23,8,50,where we need to re-aim our focus
3386,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3440,3513,23,8,51,is in identifying and addressing gender-based violence in a systemic way.
3387,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3514,3640,24,8,52,The long-term success of peace processes depends upon greater respect for human rights and improved prospects for development.
3388,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3641,3699,25,8,53,Where gender-based violence is a major feature of conflict
3389,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3700,3742,25,8,54,"or has escalated in the aftermath thereof,"
3390,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3743,3796,25,8,55,it poses a unique challenge to peacebuilding efforts.
3391,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3797,3873,26,8,56,"In other words, it bears repeating that gender equality is a security issue,"
3392,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3874,3929,26,8,57,and thus a strategic imperative for the Council's work.
3393,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3930,3998,27,8,58,"More often than ever before, we are confronted with the unspeakable:"
3394,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,3999,4045,27,8,59,"the egregious use by violent extremist groups,"
3395,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4046,4110,27,8,60,"such as Boko Haram and the Islamic State in Iraq and the Levant,"
3396,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4111,4136,27,8,61,"of gender-based violence,"
3397,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4137,4175,27,8,62,"not to mention kidnapping and slavery,"
3398,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4176,4231,27,8,63,which are strategically employed to achieve their aims.
3399,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4232,4342,28,8,64,The abduction of over 250 Chibok girls from a school in northern Nigeria by Boko Haram militants in April 2014
3400,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4343,4490,28,8,65,and that militant group's ongoing use of women and girls as suicide bombers remain tragic reminders of how extremist groups are manipulating gender
3401,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4491,4513,28,8,66,to achieve their ends.
3402,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4515,4585,30,10,67,"As the international community responds to violence extremist threats,"
3403,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4586,4610,30,10,68,"including across Africa,"
3404,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4611,4756,30,10,69,we must ensure that the needs and the perspectives of women and girls most affected by extremist violence are integrated into our larger approach
3405,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4757,4789,30,10,70,to countering violent extremism.
3406,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4790,4880,31,10,71,Our efforts to support survivors of gender-based violence across Africa will be incomplete
3407,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4881,4924,31,10,72,unless we also commit to fighting impunity.
3408,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,4925,5038,32,10,73,"It is for that reason that the United States has supported mobile courts in the Democratic Republic of the Congo,"
3409,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5039,5127,32,10,74,"which has led to 1,924 trials and 1,336 convictions of gender-based violence since 2009."
3410,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5128,5229,33,10,75,"United States assistance has also supported the training of 5,505 providers of services to survivors,"
3411,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5230,5319,33,10,76,"strengthened 1,103 local organizations serving gender-based violence-affected populations"
3412,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5320,5413,33,10,77,"and provided 20,125 gender-based violence survivors with a holistic package oflegal services."
3413,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5415,5430,35,12,78,The third point
3414,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5431,5464,35,12,79,that I would like to stress today
3415,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5465,5538,35,12,80,is that the Security Council's active engagement remains absolutely vital
3416,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5539,5592,35,12,81,in order to achieve real and tangible gains for women
3417,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5593,5636,35,12,82,"yearning to be included in peace processes,"
3418,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5637,5657,35,12,83,even as we recognize
3419,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5658,5693,35,12,84,that we still have much work to do.
3420,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5694,5900,36,12,85,A study on assessing women's inclusion and influence on peace processes by the Inclusive Peace and Transition Initiative of the Graduate Institute of International and Development Studies in Geneva revealed
3421,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,5901,6013,36,12,86,"that when women have been included in peace processes, as in Burundi, Somalia, Darfur and Kenya in recent years,"
3422,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6014,6068,36,12,87,their inclusion was mainly owing to normative pressure
3423,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6069,6130,36,12,88,applied by women's groups and their international supporters.
3424,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6131,6211,37,12,89,"Our words and resolutions and debates therefore do have an effect on the ground,"
3425,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6212,6237,37,12,90,where it counts the most.
3426,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6238,6351,38,12,91,Let me give just one small example of where the engagement of the international community has had a strong impact
3427,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6352,6389,38,12,92,"- actually, not such a small example,"
3428,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6390,6415,38,12,93,but an important example.
3429,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6416,6443,39,12,94,In Sierra Leone a programme
3430,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6444,6526,39,12,95,sponsored by the United States to strengthen women's local political participation
3431,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6527,6601,39,12,96,became a strong vehicle for empowing women during the 2014 Ebola outbreak.
3432,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6602,6653,40,12,97,The women there leveraged their convening authority
3433,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6654,6751,40,12,98,to host outreach sessions with health-care providers and local populations on the Ebola response.
3434,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6752,6843,41,12,99,"The effort ultimately yielded important recommendations for commmunity-led Ebola responses,"
3435,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6844,6906,41,12,100,standards that were adapted by the Government of Sierra Leone.
3436,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,6908,7017,43,14,101,"Despite the significant progress we have made in advancing the women and peace and security agenda in Africa,"
3437,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,7018,7064,43,14,102,"again, there is still that remains to be done."
3438,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,7065,7107,44,14,103,"As my Secretary of State, John Kerry said,"
3439,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,7108,7148,44,14,104,"our goal is as simple as it is profound,"
3440,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,7149,7250,44,14,105,"namely, to empower half the world's population as equal partners in preventing and resolving conflict"
3441,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,7251,7339,44,14,106,"and building peace in countries threatened and affected by war, violence and insecurity."
3442,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,7340,7394,45,14,107,"That is also the commitment that the Council has made,"
3443,UNSC_2016_SPV.7658_spch013_edu_United_States_Of_America.txt,UNSC_2016_SPV.7658_spch013,7395,7463,45,14,108,and it is a commitmen that we must all strive even harder to fulfil.
3444,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,0,40,0,0,0,Japan voted in favour of resolution 2272
3445,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,41,48,0,0,1,"(2016),"
3446,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,49,79,0,0,2,proposed by the United States.
3447,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,80,165,1,0,3,Since we spoke on our views on sexual exploitation and abuse in the Chamber yesterday
3448,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,166,182,1,0,4,"(see S/PV.7642),"
3449,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,183,218,1,0,5,"I wish to emphasize only one point,"
3450,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,219,240,1,0,6,which is why we think
3451,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,241,289,1,0,7,that this resolution is important and necessary.
3452,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,291,364,3,2,8,Japan supports the Secretary-General's decision to repatriate contingents
3453,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,365,416,3,2,9,when there is a demonstrated pattern of misconduct.
3454,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,417,479,4,2,10,"That measure is aimed not at pointing a finger at contingents,"
3455,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,480,540,4,2,11,but at protecting civilians where peacekeepers are deployed.
3456,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,541,625,5,2,12,Its purpose is also to urge troop- and police-contributing countries to take action.
3457,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,626,782,6,2,13,"We need to realize that investigating allegations of sexual exploitation and abuse is the primary responsibility oftroop- and police-contributing countries,"
3458,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,783,848,6,2,14,and they have to take appropriate actions against the allegations
3459,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,849,914,6,2,15,and hold personnel accountable for sexual exploitation and abuse.
3460,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,916,982,8,4,16,"In doing so, the United Nations will ensure that its peacekeepers,"
3461,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,983,1049,8,4,17,"who are sometimes the last hope for people suffering in conflicts,"
3462,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,1050,1081,8,4,18,are deployed to protect people.
3463,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,1082,1116,9,4,19,"By taking the appropriate actions,"
3464,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,1117,1296,9,4,20,"they can also preserve the honour of the vast majority of peacekeepers from Africa, the Asia-Pacific, Latin America and the Caribbean, and Europe, including my own country, Japan,"
3465,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,1297,1367,9,4,21,which are fulfilling their tasks seriously in difficult circumstances.
3466,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,1368,1405,10,4,22,It is our belief that resolution 2272
3467,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,1406,1412,10,4,23,(2016)
3468,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,1413,1438,10,4,24,will send a clear message
3469,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,1439,1505,10,4,25,that the Security Council fully supports the zero-tolerance policy
3470,UNSC_2016_SPV.7643_spch017_edu_Japan.txt,UNSC_2016_SPV.7643_spch017,1506,1542,10,4,26,called for by the Secretary-General.
3471,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,0,148,0,0,0,I join others in thanking Assistant Secretary-General for Political Affairs Jeffrey Feltman for his briefing on the developments concerning Ukraine.
3472,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,149,172,1,0,1,We share his assessment
3473,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,173,295,1,0,2,"that the situation in eastern Ukraine is deteriorating alarmingly, especially in Kharkiv, Luhansk and in the Donetsk area."
3474,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,296,373,2,0,3,We are deeply concerned by the actions of the pro-Russian separatist militias
3475,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,374,391,2,0,4,"backed by Russia,"
3476,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,392,430,2,0,5,aimed at destabilizing eastern Ukraine
3477,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,431,435,2,0,6,"and,"
3478,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,436,445,2,0,7,"it seems,"
3479,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,446,509,2,0,8,preventing the holding of the presidential elections on 25 May.
3480,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,511,775,4,2,9,"These destabilizing actions have intensified again in recent days, with the proliferation of the illegal occupation of public buildings, an increasing number of attacks against the Ukrainian security forces and an increase in violence against the local population."
3481,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,776,809,5,2,10,"As others have already mentioned,"
3482,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,810,995,5,2,11,just yesterday peaceful demonstrators in favour of the unity of the Ukraine were violently attacked by armed pro-Russian gangs armed with clubs and baseball bats in the city of Donetsk.
3483,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,996,1090,6,2,12,Today hundreds of pro-Russian demonstrators seized the building of the regional administration
3484,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1091,1142,6,2,13,"and the prosecutor's office in the city of Luhansk,"
3485,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1143,1174,6,2,14,and stormed the police station.
3486,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1176,1216,8,4,15,We condemn those actions and the attacks
3487,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1217,1244,8,4,16,targeting political figures
3488,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1245,1268,8,4,17,in the strongest terms.
3489,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1269,1341,9,4,18,"The torture and murder of the Horlivka city councillor, Volodymyr Rybak,"
3490,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1342,1457,9,4,19,"whose remains were found last week near Sloviansk together with those of a young student from Kyiv, Yuriy Popravko,"
3491,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1458,1495,9,4,20,attest to the high level of violence.
3492,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1496,1587,10,4,21,"Yesterday, the mayor of Kharkiv, Henadiy Kernes, was the target of an assassination attempt"
3493,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1588,1663,10,4,22,- there are differing interpretations with regard to the party responsible.
3494,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1664,1697,11,4,23,These crimes must be investigated
3495,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1698,1734,11,4,24,and everything possible must be done
3496,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1735,1774,11,4,25,to prevent similar cases in the future.
3497,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1776,1868,13,6,26,The violence of recent days shows once again the need to urgently de-escalate the situation.
3498,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1869,1898,14,6,27,We welcome the positive steps
3499,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1899,1915,14,6,28,taken by Ukraine
3500,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1916,1941,14,6,29,to fulfil the commitments
3501,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1942,1973,14,6,30,set out in the Geneva statement
3502,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,1974,2055,14,6,31,"adopted on 17 April by Ukraine, Russia, the European Union and the United States."
3503,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,2056,2170,15,6,32,"The Ukrainian Government has proposed an amnesty for those who leave the buildings they occupy in eastern Ukraine,"
3504,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,2171,2213,15,6,33,as long as they have not committed crimes.
3505,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,2214,2313,16,6,34,"It is ready to launch an inclusive national dialogue on constitutional reform and decentralization,"
3506,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,2314,2400,16,6,35,and has acted with restraint in response to the actions of armed militias in the east.
3507,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,2402,2482,18,8,36,"The international community expects Russia, for its part, to take concrete steps"
3508,UNSC_2014_SPV.7165_spch011_edu_Luxembourg.txt,UNSC_2014_SPV.7165_spch011,2483,2541,18,8,37,to bring the separatists in eastern Ukraine to de-escalate
